Date,SPY,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU
3/7/2017,237,,86.44,54.83,71.51,24.71,74.98,65.97,52.03,31.62,52.78,51.39
3/8/2017,236.56,,86.8,54.71,69.65,24.72,75.28,65.74,52.03,31.15,52.84,50.65
3/9/2017,236.86,,86.72,54.8,70.11,24.81,75.69,65.44,51.87,30.75,52.83,50.54
3/10/2017,237.69,,86.85,55.05,70.01,24.79,75.98,65.84,52.11,30.72,53.11,50.96
3/13/2017,237.81,,87.08,55.09,70.02,24.85,75.92,65.8,52.26,30.76,53.16,51.11
3/14/2017,236.9,,87.06,54.93,69.23,24.78,75.64,65.18,51.81,30.72,53.04,51.06
3/15/2017,238.95,,87.52,55.34,70.77,24.74,76.59,65.92,52.64,31.31,53.4,51.88
3/16/2017,238.48,,87.51,55.42,70.27,24.78,75.85,65.62,52.28,31.24,53.43,51.31
3/17/2017,237.03,,87.36,54.98,69.8,24.45,75.16,65.68,52.34,31.1,53.34,51.23
3/20/2017,236.77,,87.154,55.0771,69.746,24.271,75.0359,65.56,52.6217,31.1311,53.3706,50.9038
3/21/2017,233.73,,86.05,55.04,69.21,23.57,74.46,64.56,51.75,31.08,52.61,51.61
3/22/2017,234.28,,86.15,54.93,69.11,23.52,74.48,64.79,51.9,31.15,52.94,51.86
3/23/2017,234.03,,86.35,54.81,68.83,23.57,74.25,64.7,52.12,31.38,52.8,51.7
3/24/2017,233.86,,86.56,54.7,68.56,23.54,74.29,64.53,51.66,31.35,52.84,51.89
3/27/2017,233.62,,86.53,54.65,68.24,23.45,74.49,64.3,51.77,31.1,52.84,51.69
3/28/2017,235.32,,87.19,54.75,69.21,23.77,74.54,64.98,52.37,31.28,53.22,51.65
3/29/2017,235.54,,87.71,54.85,70.16,23.62,74.56,64.97,52.41,31.39,53.31,51.51
3/30/2017,236.29,,87.94,54.74,70.14,23.93,74.57,65.33,52.42,31.46,53.41,51.11
3/31/2017,235.74,,87.95,54.58,69.9,23.73,74.36,65.06,52.41,31.6,53.31,51.31
4/3/2017,235.33,,87.6,54.49,69.78,23.68,74.42,64.92,52.21,31.64,53.26,51.3
4/4/2017,235.48,,87.46,54.65,70.29,23.65,74.38,65.09,52.4,31.55,53.3,51.46
4/5/2017,234.78,,87.25,54.55,70.07,23.47,74.15,64.88,52.36,31.6,53.08,51.75
4/6/2017,235.44,,87.52,54.55,70.63,23.62,74.28,65.06,52.64,31.78,53.09,51.62
4/7/2017,235.2,,87.26,54.7,70.36,23.52,74.41,65.13,52.59,31.82,53.06,51.4
4/10/2017,235.34,,87.58,54.86,70.89,23.46,74.27,65.29,52.6,32.04,52.96,51.49
4/11/2017,235.06,,87.51,54.88,70.9,23.39,74.17,65.38,52.46,32.19,52.76,51.47
4/12/2017,234.03,,87.16,55.09,70.6,23.2,74.17,64.48,51.81,32.14,52.58,51.85
4/13/2017,232.51,,86.55,54.84,69.31,22.9,73.98,64.02,51.31,32.07,52.37,51.68
4/17/2017,234.57,,87.44,55.23,69.46,23.3,74.25,64.72,51.68,32.44,52.85,51.91
4/18/2017,233.87,,87.45,55.48,68.81,23.08,73.44,64.51,51.62,32.52,52.84,52.03
4/19/2017,233.44,,87.53,55.27,67.8,23.01,73.66,64.57,51.69,32.45,52.8,51.67
4/20/2017,235.34,,88.45,55.16,68.13,23.4,74.12,65.35,52.26,32.44,53.28,51.47
4/21/2017,234.59,,88.25,55,67.79,23.16,73.68,65.41,52.2,32.33,53.17,51.73
4/24/2017,237.17,,88.82,55.5,68.19,23.68,74.41,66.34,52.8,32.01,53.8,52
4/25/2017,238.55,,89.52,55.72,68.77,23.89,74.73,66.66,53.65,32.08,54.08,51.93
4/26/2017,238.4,,89.94,55.27,68.54,23.87,75.14,66.67,53.64,31.81,54.02,51.77
4/27/2017,238.6,,90.42,55.2,67.79,23.76,75.3,66.65,53.52,31.83,54.24,51.95
4/28/2017,238.08,,90.06,55.18,67.84,23.53,75.5,66.34,53.07,31.65,54.38,51.7
5/1/2017,238.68,,90.18,54.97,67.65,23.68,75.67,66.14,53.1,31.85,54.79,51.39
5/2/2017,238.77,,90.28,54.6,67.31,23.65,75.88,66.46,53.19,31.86,54.91,51.45
5/3/2017,238.48,,89.75,54.65,67.5,23.84,75.51,66.51,52.67,31.47,54.81,51.27
5/4/2017,238.76,,89.61,55.07,66.26,23.88,76.01,66.58,52.73,31.5,54.77,51.45
5/5/2017,239.7,,90.17,55.22,67.31,23.84,75.97,66.92,53.48,31.75,54.97,51.73
5/8/2017,239.66,,90.34,55.2,67.79,23.82,75.5,66.74,53.05,31.58,55.21,51.71
5/9/2017,239.44,,90.86,55,67.23,23.73,75.59,66.83,52.65,31.46,55.28,51.33
5/10/2017,239.87,,90.55,55.04,68.12,23.81,75.37,66.69,52.82,31.63,55.49,51.41
5/11/2017,239.38,,90.01,55.12,67.98,23.66,75.41,66.67,52.74,31.48,55.42,51.48
5/12/2017,238.98,,89.88,54.96,67.75,23.56,75.28,66.3,52.61,31.36,55.56,51.73
5/15/2017,240.3,,89.9,55.14,68.28,23.74,75.77,66.61,53.07,31.5,55.87,51.95
5/16/2017,240.08,,89.59,55.09,67.94,23.81,75.48,66.54,53.08,31.34,56.13,51.57
5/17/2017,235.82,,88.14,55.01,67.27,23.06,74.49,65.21,51.96,31.54,54.6,51.7
5/18/2017,236.77,,88.65,55.05,67.25,23.15,74.82,65.3,51.99,31.6,54.92,51.88
5/19/2017,238.31,,89.25,55.35,68.08,23.35,75.03,66.16,52.44,31.78,55.24,52.08
5/22/2017,239.52,,89.7,55.66,67.93,23.41,75.23,66.67,52.5,31.86,55.68,52.53
5/23/2017,240.05,,89.36,55.72,68.09,23.59,75.48,66.81,52.54,31.9,55.78,52.67
5/24/2017,240.61,,89.68,55.94,67.73,23.58,75.67,66.89,52.89,32.08,56.01,52.97
5/25/2017,241.76,,90.47,56.29,66.5,23.62,76.03,67.33,52.83,32.2,56.41,53.4
5/26/2017,241.71,,90.74,56.5,66.61,23.61,75.89,67.41,52.93,32,56.38,53.4
5/30/2017,241.5,,90.81,56.48,65.72,23.45,75.78,67.39,52.92,31.91,56.62,53.57
5/31/2017,241.44,,91.05,56.64,65.44,23.25,76.08,67.52,53.08,31.86,56.53,53.84
6/1/2017,243.36,,91.91,57.1,65.85,23.54,76.92,67.94,53.72,31.96,56.67,54.22
6/2/2017,244.17,,92.24,57.27,65.09,23.45,77.42,68.21,53.85,32.24,57.19,54.28
6/5/2017,243.99,,91.99,57.33,65.21,23.49,77.2,67.97,53.68,32.16,57.24,54.11
6/6/2017,243.21,,91.2,57.19,65.98,23.39,77.01,67.51,53.71,32.01,57.13,53.99
6/7/2017,243.66,,91.36,57.17,65.05,23.57,77.22,67.43,53.78,32.18,57.31,54.17
6/8/2017,243.78,,90.77,56.74,64.86,23.84,77,67.65,53.94,32.03,57.44,53.72
6/9/2017,243.41,,90.37,56.67,66.42,24.29,77.52,67.91,54.63,32.18,56.02,53.67
6/12/2017,243.36,,90.32,56.66,66.89,24.34,77.42,68.16,54.42,32.39,55.69,53.57
6/13/2017,244.55,,90.88,56.75,67.39,24.47,77.58,68.44,55.1,32.47,56.09,53.7
6/14/2017,244.24,,90.83,57.11,66.17,24.51,77.95,68.37,54.52,32.57,55.82,53.99
6/15/2017,243.77,,90.45,56.98,65.67,24.41,77.87,68.78,54.04,32.73,55.57,54.3
6/16/2017,242.64,,90.15,55.95,66.3,24.29,77.69,68.68,54.02,32.44,55.25,54.11
6/19/2017,244.66,,90.84,56.22,65.88,24.54,78.5,69.1,54.45,32.46,56.07,53.93
6/20/2017,243.01,,89.7,56,65.04,24.33,78.76,68.36,54.15,32.4,55.62,53.96
6/21/2017,242.95,,89.84,55.84,63.99,24.13,79.76,67.9,53.58,32.33,55.93,53.64
6/22/2017,242.84,,89.63,55.47,63.95,23.98,80.59,67.76,53.64,32.35,55.95,53.39
6/23/2017,243.13,,89.52,55.49,64.38,23.89,80.47,68.01,53.85,32.49,56.3,53.21
6/26/2017,243.29,,89.84,55.71,64.24,24.02,80.39,68.03,54.01,32.64,56,53.57
6/27/2017,241.33,,89.13,55.23,64.14,24.14,79.66,67.52,53.68,32.51,55.08,52.97
6/28/2017,243.49,,90.03,55.43,64.49,24.52,80.08,68.13,54.17,32.55,55.77,52.46
6/29/2017,241.35,,89.16,54.84,64.63,24.69,79.35,67.55,53.52,32.22,54.77,52.04
6/30/2017,241.8,,89.63,54.94,64.92,24.67,79.24,68.11,53.81,32.2,54.72,51.96
7/3/2017,242.21,,89.54,54.89,66.17,25.03,79.38,68.53,54.28,32.5,54.34,51.72
7/5/2017,242.77,,89.32,54.85,64.83,25.07,79.85,68.73,54.1,32.11,54.88,51.47
7/6/2017,240.55,,88.41,54.54,64.11,24.88,78.82,68.13,53.86,31.53,54.38,51.45
7/7/2017,242.11,,89.2,54.51,64.01,25.05,79.22,68.66,54.14,31.71,55.01,51.49
7/10/2017,242.37,,89.39,54.13,64.22,25.02,79.07,68.86,54.48,31.46,55.41,51.45
7/11/2017,242.19,,89.21,53.98,64.57,24.8,78.98,68.8,54.4,31.41,55.53,51.42
7/12/2017,244.01,,89.89,54.28,64.75,24.88,79.52,69.18,55.03,31.82,56.25,51.86
7/13/2017,244.42,,89.9,54.29,65.01,25.03,79.59,69.13,54.97,31.88,56.36,51.68
7/14/2017,245.56,,90.19,54.72,65.4,24.92,80.13,69.43,55.25,32.2,56.86,51.92
7/17/2017,245.53,,90.41,54.78,65.32,24.84,79.84,69.39,55.36,32.27,56.87,52.16
7/18/2017,245.66,,90.82,54.78,65.01,24.8,79.9,69.23,55.13,32.23,57.13,52.31
7/19/2017,246.99,,91.26,54.98,65.96,24.81,80.55,69.3,55.66,32.47,57.42,52.53
7/20/2017,247.1,,91.07,54.99,65.76,24.8,81.08,68.91,55.25,32.38,57.54,52.91
7/21/2017,246.88,,91.13,55.08,65.11,24.8,80.99,68.78,55.26,32.44,57.47,53.29
7/24/2017,246.82,,90.82,54.9,64.99,24.91,80.96,68.63,55.21,32.42,57.61,52.79
7/25/2017,247.42,,91.46,55.28,65.81,25.22,80.38,68.54,55.8,32.42,57.5,52.49
7/26/2017,247.43,,91.42,55.27,65.88,25.05,80.11,68.63,55.46,32.69,57.72,52.99
7/27/2017,247.2,,92.09,55.81,66.55,24.91,79.56,68.24,55.26,32.66,57.5,53.12
7/28/2017,246.91,,91.39,55.34,66.47,24.91,79.96,68.4,55.06,32.64,57.44,53.04
7/31/2017,246.77,,91.36,55.32,66.62,25.09,79.89,68.31,54.64,32.59,57.16,53.22
8/1/2017,247.32,,91.52,55.26,66.61,25.27,79.71,68.11,54.68,32.73,57.45,53.52
8/2/2017,247.44,,91.27,55.22,66.36,25.31,79.53,68.41,54.73,32.57,57.61,53.75
8/3/2017,246.96,,91.02,55.17,65.43,25.22,79.66,68.75,54.32,32.49,57.48,54.02
8/4/2017,247.41,,91.03,55.02,65.64,25.39,79.48,68.88,54.58,32.59,57.61,53.78
8/7/2017,247.87,,91.24,55.43,65.14,25.35,79.65,68.88,54.61,32.57,57.96,53.95
8/8/2017,247.26,,91.29,55.22,64.99,25.28,79.28,68.67,54.18,32.42,57.88,54.17
8/9/2017,247.25,,90.76,55.31,65.05,25.28,79.37,68.69,54.23,32.46,57.85,53.89
8/10/2017,243.76,,89.4,55.08,64.36,24.83,78.38,67.82,53.61,32.17,56.71,54.06
8/11/2017,244.12,,89.86,55.12,63.94,24.73,78.6,67.86,53.48,31.96,57.1,53.74
8/14/2017,246.54,,90.5,55.39,63.75,25.07,79.13,68.57,53.98,32.49,58.01,54.05
8/15/2017,246.51,,89.67,55.67,63.51,25.09,79.13,68.42,53.99,32.43,58.1,54.35
8/16/2017,246.94,,90.13,55.86,62.9,25.04,79.35,68.61,54.52,32.53,58.27,54.57
8/17/2017,243.09,,88.69,55.35,62.01,24.61,78.36,67.42,53.69,32.3,57.13,54.18
8/18/2017,242.71,,88.25,55.2,62.32,24.62,78,67.15,53.71,32.06,57.07,54.5
8/21/2017,242.9,,88.41,55.4,62,24.55,78.35,67.26,53.76,32.39,57.05,54.7
8/22/2017,245.44,,89.36,55.41,62.41,24.82,79.3,68.03,54.46,32.37,57.9,54.82
8/23/2017,244.56,,88.6,55.25,62.68,24.74,78.7,67.39,54.36,32.7,57.76,55
8/24/2017,243.99,,88.41,54.49,62.72,24.74,78.93,67.18,54.26,32.64,57.71,54.96
8/25/2017,244.56,,88.63,54.67,63,24.81,78.95,67.5,54.43,32.8,57.7,55.14
8/28/2017,244.57,,88.68,54.51,62.72,24.65,79.37,67.46,54.51,32.63,57.81,55.24
8/29/2017,244.85,,88.6,54.7,62.64,24.57,79.52,67.95,54.25,32.61,58.06,55.12
8/30/2017,246.01,,89.24,54.69,62.67,24.67,79.93,68.23,54.65,32.76,58.48,54.96
8/31/2017,247.49,,89.66,54.71,62.97,24.7,81.29,68.46,55.07,32.92,58.83,54.97
9/1/2017,247.84,,90.07,54.97,63.58,24.77,81.23,68.52,55.43,32.92,58.78,54.8
9/5/2017,246.06,,89.7,55.05,63.93,24.24,80.88,67.83,54.8,32.89,58.26,54.94
9/6/2017,246.9,,90.26,55.28,64.97,24.3,81.27,67.9,54.94,32.94,58.31,54.69
9/7/2017,246.87,,89.48,55.36,65.09,23.88,82.17,68.04,55.03,33.19,58.51,55.1
9/8/2017,246.58,,89.17,55.09,64.4,24.1,82.54,68.27,55.01,33.2,58.03,55.36
9/11/2017,249.21,,89.64,55.43,65.01,24.52,83.18,68.86,55.73,33.44,58.85,55.83
9/12/2017,250.05,,90.04,55.55,65.41,24.81,83.36,69.19,56.2,33.08,58.99,54.9
9/13/2017,250.17,,90.69,55.58,66.23,24.85,83.05,69.09,56.18,32.94,58.91,54.63
9/14/2017,250.09,,90.2,55.47,66.55,24.8,83.16,69.42,56.37,33.17,58.71,55.09
9/15/2017,249.19,,89.63,55.22,65.84,24.77,82.59,69.39,56.07,33.05,58.74,54.75
9/18/2017,249.72,,89.32,55.3,66.12,25.06,82.57,69.78,56.38,32.86,58.79,54.19
9/19/2017,249.97,,89.24,55.13,66.39,25.25,81.92,69.85,56.67,32.53,59.05,54.08
9/20/2017,250.06,,89.54,54.6,66.84,25.4,82,70.36,56.87,32.44,58.81,53.68
9/21/2017,249.39,,89.39,54.08,66.86,25.46,81.58,70.57,56.75,32.39,58.49,53.67
9/22/2017,249.44,,89.54,53.92,67.2,25.43,81.58,70.75,56.55,32.11,58.52,53.23
9/25/2017,248.93,,89.35,54.31,68.17,25.4,81.34,70.75,56.65,32.23,57.83,53.72
9/26/2017,249.08,,89.36,54.44,68.14,25.39,81.21,70.75,56.4,32.26,58.04,53.62
9/27/2017,250.05,,89.85,54.02,68.43,25.7,81.18,70.83,56.4,31.99,58.63,52.9
9/28/2017,250.35,,89.74,54.02,68.49,25.74,81.25,70.79,56.8,32.22,58.7,53.09
9/29/2017,251.23,,90.08,53.98,68.48,25.86,81.73,71,56.8,32.24,59.1,53.05
10/2/2017,252.32,,90.25,53.88,68.46,26.08,82.56,71.49,57.42,32.12,59.19,53.14
10/3/2017,252.86,,90.63,53.94,68.39,26.17,82.54,71.8,57.66,32.11,59.33,52.99
10/4/2017,253.16,,91.1,54.11,68.34,26.05,82.94,71.78,57.68,32.39,59.29,53.52
10/5/2017,254.66,,91.61,54.35,68.65,26.32,83,71.95,58.03,32.49,59.86,53.47
10/6/2017,254.37,,91.72,53.81,68.07,26.35,82.89,71.94,57.9,32.4,59.95,53.43
10/9/2017,253.95,,91.43,53.66,68.21,26.25,82.37,71.74,57.89,32.47,60.1,53.5
10/10/2017,254.62,,91.34,54.13,68.27,26.37,82.56,71.85,57.93,32.52,60.16,54.02
10/11/2017,255.02,,91.39,54.24,68.43,26.32,82.72,71.81,57.96,32.7,60.36,54.25
10/12/2017,254.64,,90.78,54.47,68.18,26.12,82.63,72.19,58.07,32.93,60.21,54.53
10/13/2017,254.95,,91.22,54.57,68.14,26.13,82.42,72.06,58.35,33.02,60.5,54.15
10/16/2017,255.29,,91.34,54.59,68.29,26.3,82.06,72.14,58.31,32.86,60.72,54.03
10/17/2017,255.47,,91.39,54.39,68.33,26.17,83.16,71.95,58.16,32.86,60.72,54.35
10/18/2017,255.72,,91.14,54.32,67.85,26.31,83.28,71.98,58.02,32.8,60.87,54.25
10/19/2017,255.79,,91.14,54.03,67.64,26.33,83.79,72.18,58.24,32.78,60.69,54.82
10/20/2017,257.11,,91.36,53.9,67.77,26.64,83.88,72.96,58.74,32.73,61.1,54.86
10/23/2017,256.11,,90.74,53.86,67.42,26.62,83.67,72.5,58.63,32.61,60.81,54.89
10/24/2017,256.56,,90.96,53.67,67.55,26.81,83.11,72.91,58.96,32.4,60.98,54.94
10/25/2017,255.29,,90.61,53.52,67.08,26.65,82.99,72.19,58.65,32.32,60.65,54.7
10/26/2017,255.62,,90.93,53.56,67.22,26.8,82.16,72.29,59.43,32.14,60.9,54.71
10/27/2017,257.71,,92.4,53.1,67.34,26.78,82.14,72.32,59.12,32.19,62.54,55.05
10/30/2017,256.75,,91.98,52.65,67.69,26.67,81.26,71.82,58.84,32.39,62.68,55.06
10/31/2017,257.15,,91.99,53.09,67.91,26.6,81.11,71.53,59,32.5,62.95,55.12
11/1/2017,257.49,,92.02,53.26,68.68,26.64,81.31,71.49,59.29,32.47,62.96,54.81
11/2/2017,257.59,,91.33,53.13,68.48,26.89,80.94,71.9,58.86,32.75,62.99,55.01
11/3/2017,258.45,,91.7,53.14,68.68,26.78,81.61,71.83,58.83,32.75,63.49,55.21
11/6/2017,258.85,,92.37,52.57,70.25,26.75,81.36,71.87,58.58,33.25,63.63,55
11/7/2017,258.67,,91.82,53.16,70.16,26.38,81.53,71.98,58.64,33.56,63.66,55.66
11/8/2017,259.11,,91.92,53.74,69.82,26.25,81.72,71.86,58.7,33.81,64.01,55.7
11/9/2017,258.17,,92.06,53.73,70.03,26.16,81.73,70.96,58.2,33.81,63.5,55.77
11/10/2017,258.09,,92.37,54.28,69.66,26.08,81.2,71.06,58.11,33.81,63.5,55.51
11/13/2017,258.33,,92.68,54.59,69.26,26.12,81.28,70.82,58.41,33.91,63.48,56.17
11/14/2017,257.73,,92.76,54.78,68.14,26.11,80.95,70.63,57.88,33.88,63.35,56.87
11/15/2017,256.44,,92.36,54.2,67.37,26.18,80.72,70.23,57.53,33.63,62.88,56.38
11/16/2017,258.62,,93.13,54.95,67.1,26.19,81.56,70.89,58.23,33.76,63.76,56.2
11/17/2017,257.86,,93.54,54.76,67.43,26.16,81.24,70.5,58.31,33.56,63.35,55.81
11/20/2017,258.3,,93.72,54.7,67.27,26.28,80.9,70.82,58.39,33.48,63.59,55.64
11/21/2017,259.99,,94.3,54.88,67.42,26.36,81.61,71.33,58.7,33.66,64.26,55.79
11/22/2017,259.76,,94.39,54.81,67.69,26.23,81.58,71.41,58.54,33.55,64.14,55.79
11/24/2017,260.36,,94.63,54.77,67.88,26.22,81.77,71.41,58.84,33.67,64.5,55.88
11/27/2017,260.23,,94.7,54.8,67.19,26.2,81.84,71.53,58.49,33.57,64.5,56.12
11/28/2017,262.87,,95.75,55.25,67.71,26.88,82.44,72.62,59.14,33.49,64.71,56.38
11/29/2017,262.71,,96.16,55.54,68.08,27.34,82.85,73.26,59.23,33.41,63.28,56.41
11/30/2017,265.01,,96.65,56.05,69.1,27.52,83.47,74.51,59.56,33.45,63.84,56.6
12/1/2017,264.46,,96.61,56.19,69.68,27.58,83.3,73.59,59.07,33.51,63.51,56.41
12/4/2017,264.14,,97.73,56.72,69.65,28,82.28,74.21,59.68,33.07,62.49,56.09
12/5/2017,263.19,,97.17,56.63,69.35,27.85,82.14,73.58,59.38,32.94,62.51,55.38
12/6/2017,263.24,,96.54,56.99,68.45,27.75,82.07,73.69,59.03,32.99,62.91,55.59
12/7/2017,264.07,,96.79,56.44,68.65,27.84,82.09,74.37,59.43,33.12,63.3,55.69
12/8/2017,265.51,,97.25,56.59,69.28,28.01,83.01,74.69,59.43,33.2,63.6,55.87
12/11/2017,266.31,,97.46,56.58,69.78,27.94,83.36,74.54,59.51,33.28,64.15,56.21
12/12/2017,266.78,,97.5,56.59,69.59,28.22,83.69,74.62,59.52,33.43,64.13,55.25
12/13/2017,266.75,,97.58,56.91,69.49,27.87,83.98,74.91,59.68,33.42,64.15,55.4
12/14/2017,265.66,,97.88,56.66,69.24,27.69,83.13,74.4,59.02,33.45,64.07,55.33
12/15/2017,266.51,,97.97,56.88,68.72,27.81,83.71,74.52,59.08,33.19,64.56,55.02
12/18/2017,268.2,,98.85,56.85,69.25,28.06,83.74,75.05,59.95,33.3,65.13,54.41
12/19/2017,267.17,,98.72,56.92,69.35,27.94,83.64,75.07,59.88,32.67,64.73,53.42
12/20/2017,267.03,,98.53,56.82,70.33,27.89,83.37,75.32,59.9,32.32,64.71,53
12/21/2017,267.58,,99.17,56.78,71.82,28.13,83.18,75.38,60.11,32.21,64.58,52.37
12/22/2017,267.51,,98.98,56.87,71.97,28.05,82.91,75.4,60.34,32.42,64.54,52.45
12/26/2017,267.19,,99.2,57,72.6,27.97,82.93,75.48,60.29,32.59,64.11,52.14
12/27/2017,267.32,,99,56.99,72.36,28,83.07,75.66,60.37,32.72,64.18,52.36
12/28/2017,267.87,,99.27,56.9,72.47,28.11,83.19,75.81,60.64,32.91,64.29,52.65
12/29/2017,266.86,,98.69,56.89,72.26,27.91,82.68,75.67,60.53,32.94,63.95,52.68
1/2/2018,268.77,,100.19,56.54,73.45,27.92,83.61,76.12,61.39,32.75,64.74,52.19
1/3/2018,270.47,,100.65,56.52,74.55,28.07,84.41,76.53,61.82,32.76,65.28,51.78
1/4/2018,271.61,,100.98,56.68,75,28.33,84.53,77.09,62.36,32.2,65.61,51.35
1/5/2018,273.42,,101.78,56.93,74.97,28.41,85.25,77.62,62.86,32.27,66.3,51.33
1/8/2018,273.92,,101.9,57.07,75.42,28.37,84.94,77.94,62.95,32.49,66.55,51.81
1/9/2018,274.54,,102.1,56.99,75.23,28.59,85.94,78.44,62.85,32.12,66.38,51.3
1/10/2018,274.12,,102.03,56.71,75.14,28.83,85.79,78.43,62.47,31.62,66.15,50.74
1/11/2018,276.12,,103.69,56.63,76.68,28.97,86.16,79.43,63.29,31.42,66.42,50.55
1/12/2018,277.92,,105.03,56.65,77.42,29.23,86.82,80.17,63.39,31.19,66.81,50.26
1/16/2018,276.97,,104.28,56.91,76.44,29.15,87.25,79.45,62.65,31.34,66.55,50.15
1/17/2018,279.61,,104.78,57.56,77.11,29.37,88.09,79.89,62.94,31.52,67.55,50.46
1/18/2018,279.14,,104.69,57.39,76.48,29.33,88.11,79.46,62.9,31.22,67.67,50.14
1/19/2018,280.41,,105.6,58.03,76.38,29.54,88.44,79.69,63.28,31.44,67.8,49.99
1/22/2018,282.69,,106.77,58.47,78.03,29.78,89.02,79.69,63.13,31.74,68.46,50.06
1/23/2018,283.29,,107.67,58.28,77.91,29.81,88.59,79.73,63.12,32.23,68.76,50.54
1/24/2018,283.18,,108.13,58.4,77.7,30.01,88.85,79.66,63.39,32.14,68.23,50.23
1/25/2018,283.3,,107.94,58.43,77.09,29.95,89.61,79.74,63.81,32.07,68.11,51.01
1/26/2018,286.58,,109,58.71,77.51,30.17,91.54,80.66,64.09,32.16,69.19,51.04
1/29/2018,284.68,,108.7,58.48,76.34,30.05,91.29,80.12,63.36,31.79,68.56,50.39
1/30/2018,281.76,,108.16,58.09,74.8,29.66,89.37,79.49,62.9,31.66,67.94,50.48
1/31/2018,281.9,,107.81,57.82,74.85,29.74,88.1,79.73,62.95,32.31,68.45,51.04
2/1/2018,281.58,,106.61,57.57,75.62,30.02,88.13,79.59,62.09,31.72,68.51,50.24
2/2/2018,275.45,,105.59,56.47,72.46,29.36,86.89,77.99,60.46,31.36,66.48,49.88
2/5/2018,263.93,,102.03,54.42,69.42,27.88,83.04,74.45,58.15,30.55,63.7,49.06
2/6/2018,269.13,,104.64,55.02,69.97,28.39,83.96,75.81,60.05,30.49,65.53,48.33
2/7/2018,267.67,,104.32,54.78,68.8,28.41,83.86,75.95,59.51,30.35,64.69,48.1
2/8/2018,257.63,,100.16,53.6,66.72,27.16,80.95,73.02,57.42,29.4,62.01,47.56
2/9/2018,261.5,,100.83,53.71,66.67,27.68,82.1,73.81,58.42,30.09,63.53,48.56
2/12/2018,265.34,,102.2,54.26,67.76,28.07,82.87,75,59.6,30.17,64.67,48.93
2/13/2018,266,,102.73,54.51,67.48,28.19,82.93,75.17,59.45,30.39,64.83,49.15
2/14/2018,269.59,,104.37,54.48,68.46,28.86,83.87,76.12,60.25,30.2,66.02,48.6
2/15/2018,273.03,,105.3,55.38,68.29,29.02,84.8,77.27,60.7,30.48,67.28,49.68
2/16/2018,273.11,,104.79,55.6,68.12,28.98,85.41,77.29,60.48,30.68,67.18,50.12
2/20/2018,271.4,,104.47,54.34,67.75,28.89,84.47,76.51,60.21,30.37,67.24,49.47
2/21/2018,270.05,,104.32,53.69,66.61,28.93,84.12,76.53,60,29.81,66.81,48.82
2/22/2018,270.4,,104.45,53.83,67.34,28.69,83.99,77.04,60.4,30.15,66.89,49.07
2/23/2018,274.71,,105.91,54.35,68.8,29.12,85.33,77.68,61.29,30.7,68.29,50.35
2/26/2018,277.9,,106.8,54.69,69.21,29.56,86.41,78.75,61.56,30.81,69.36,50.2
2/27/2018,274.43,,104.54,53.97,68.31,29.28,85.51,77.76,60.71,30.15,68.66,49.4
2/28/2018,271.65,,104.07,53.41,66.74,28.87,84.14,76.65,59.63,30.11,68.17,49.06
3/1/2018,267.7,,102.95,53.29,66.64,28.37,82.8,75.15,59.02,29.96,67.04,49.07
3/2/2018,269.08,,103.05,53.74,66.95,28.44,83.64,75.13,58.96,29.86,67.68,48.94
3/5/2018,272.19,,104.28,54.21,67.66,28.84,84.4,76.03,59.74,30.28,68.37,49.94
3/6/2018,272.88,,105,54.25,67.7,28.96,84.28,76.37,60.4,30.4,68.52,49.27
3/7/2018,272.78,,104.29,53.76,67.19,28.91,84.71,76.36,60.18,30.53,68.9,48.9
3/8/2018,274.1,,104.62,54.25,67.17,29,85.28,76.76,60.23,30.77,69.2,49.26
3/9/2018,278.87,,106.24,54.6,68.45,29.7,86.51,78.45,61.32,30.97,70.51,49.4
3/12/2018,278.52,,106.59,54.5,68.43,29.6,86.14,77.48,61.17,31.12,70.73,49.61
3/13/2018,276.72,,105.84,54.46,67.94,29.27,86.25,77.1,60.92,31.22,69.92,49.72
3/14/2018,275.3,,105.71,53.91,67.54,28.94,85.83,76.26,60.17,31.28,69.86,50.23
3/15/2018,275,,105.6,53.53,67.19,28.95,85.69,76.48,59.38,31.28,69.9,50.2
3/16/2018,274.2,,105.18,53.25,67.31,28.87,85.39,76.58,59.15,31.26,69.61,50.25
3/19/2018,270.49,,103.87,52.73,66.27,28.66,84.01,75.99,58.3,30.95,68.23,49.94
3/20/2018,270.95,,104.49,52.58,66.83,28.73,84.13,76.25,58.24,30.94,68.2,49.71
3/21/2018,270.43,,104.41,51.93,68.58,28.72,83.77,76.34,58.9,30.66,67.79,49.54
3/22/2018,263.67,,102.19,51.5,67.18,27.66,81.36,73.82,57.14,30.55,66.04,49.76
3/23/2018,258.05,,100.18,50.86,66.77,26.82,79.67,72.74,56.02,30.07,64.28,49.06
3/26/2018,265.11,,103.14,51.59,67.97,27.69,81.32,74.5,57.17,30.48,66.72,49.57
3/27/2018,260.6,,101.12,51.56,67.33,27.15,80.36,73.47,56.59,30.53,64.58,50.28
3/28/2018,259.83,,99.89,52.27,66.02,27.2,80.79,73.22,55.87,31.09,64.15,50.26
3/29/2018,263.15,,101.29,52.63,67.41,27.57,81.4,74.29,56.94,31.08,65.42,50.53
